0	1	date
-76.933	40.4643	9/27/2019
-75.3456	40.4398	9/27/2019
-74.1575	40.8631	9/27/2019
-94.6984	37.4129	9/28/2019
-94.6984	37.4129	9/28/2019
-85.7564	42.9003	9/28/2019
-83.8403	43.0637	9/28/2019
-74.2365	40.4127	9/29/2019
-74.2365	40.4127	9/29/2019
-74.1575	40.8631	9/30/2019
-81.6805	41.4767	10/1/2019
-81.9334	40.8166	10/1/2019
-81.9334	40.8166	10/1/2019
-83.9339	42.6078	10/1/2019
-76.5207	41.9855	10/2/2019
-82.4251	40.0705	10/2/2019
-75.491	43.226	10/3/2019
-81.9334	40.8166	10/3/2019
-81.9334	40.8166	10/3/2019
-95.6955	39.0346	10/3/2019
-87.904	33.322	10/3/2019
-84.5601	42.7142	10/4/2019
-87.6862	41.8373	10/5/2019
-81.6805	41.4767	10/5/2019
-81.6805	41.4767	10/5/2019
-81.6805	41.4767	10/5/2019
-81.6805	41.4767	10/6/2019
-81.5219	41.0798	10/6/2019
-77.6162	43.168	10/7/2019
-84.0446	41.8994	10/7/2019
-74.044	41.0074	10/7/2019
-78.8487	42.9017	10/8/2019
-81.6805	41.4767	10/8/2019
-81.9334	40.8166	10/8/2019
-81.9334	40.8166	10/8/2019
-78.4303	40.4263	10/8/2019
-77.2043	40.1999	10/8/2019
-77.2043	40.1999	10/8/2019
-77.2043	40.1999	10/8/2019
-77.2043	40.1999	10/8/2019
-77.2043	40.1999	10/8/2019
-76.3012	40.042	10/8/2019
-81.9334	40.8166	10/9/2019
-81.9334	40.8166	10/9/2019
-81.9334	40.8166	10/9/2019
-75.6114	40.7544	10/9/2019
-74.7084	40.1494	10/9/2019
-74.7084	40.1494	10/9/2019
-88.2464	43.0087	10/9/2019
-98.468	45.4646	10/10/2019
-75.0148	40.0115	10/11/2019
-96.6047	39.1885	10/11/2019
-87.9673	43.0642	10/11/2019
-87.9673	43.0642	10/11/2019
-73.8674	40.9466	10/11/2019
-76.3012	40.042	10/11/2019
-76.3012	40.042	10/11/2019
-75.5545	40.5165	10/12/2019
-78.4303	40.4263	10/13/2019
-81.6805	41.4767	10/14/2019
-78.4303	40.4263	10/14/2019
-74.1575	40.8631	10/14/2019
-81.6805	41.4767	10/15/2019
-81.9334	40.8166	10/15/2019
-81.9334	40.8166	10/15/2019
-81.9334	40.8166	10/15/2019
-79.5444	40.3113	10/15/2019
-74.7641	40.2236	10/15/2019
-95.6955	39.0346	10/15/2019
-75.8759	41.2468	10/16/2019
-75.3456	40.4398	10/16/2019
-83.5822	41.6639	10/17/2019
-83.5822	41.6639	10/17/2019
-79.8419	40.505	10/17/2019
-76.7076	37.2692	10/17/2019
-76.7076	37.2692	10/17/2019
-76.7076	37.2692	10/17/2019
-76.3012	40.042	10/17/2019
-78.4855	38.0375	10/18/2019
-83.1457	42.5818	10/18/2019
-74.1575	40.8631	10/18/2019
-74.8599	40.5087	10/18/2019
-74.8599	40.5087	10/18/2019
-71.0183	42.2516	10/19/2019
-81.8008	41.4824	10/19/2019
-74.1575	40.8631	10/19/2019
-76.3012	40.042	10/19/2019
-81.9334	40.8166	10/20/2019
-81.9334	40.8166	10/20/2019
-81.9334	40.8166	10/20/2019
-76.933	40.4643	10/20/2019
-83.4893	42.4786	10/20/2019
-83.4893	42.4786	10/20/2019
-77.4756	37.5295	10/21/2019
-77.4756	37.5295	10/21/2019
-77.4756	37.5295	10/21/2019
-77.4756	37.5295	10/21/2019
-77.4756	37.5295	10/21/2019
-77.4756	37.5295	10/21/2019
-77.4756	37.5295	10/21/2019
-73.8674	40.9466	10/21/2019
-75.3888	39.9198	10/22/2019
-79.9763	40.4396	10/22/2019
-78.4855	38.0375	10/22/2019
-77.4756	37.5295	10/22/2019
-84.9989	41.9466	10/22/2019
-73.8674	40.9466	10/22/2019
-75.1339	40.0077	10/23/2019
-74.1128	40.9821	10/23/2019
-94.8076	39.0158	10/23/2019
-81.503	41.4759	10/24/2019
-76.3012	40.042	10/24/2019
-82.4251	40.0705	10/25/2019
-76.3012	40.042	10/25/2019
-94.6984	37.4129	10/26/2019
-74.1725	40.7245	10/26/2019
-75.6649	41.4044	10/26/2019
-75.6649	41.4044	10/26/2019
-98.468	45.4646	10/27/2019
-98.468	45.4646	10/27/2019
-75.9093	42.1014	10/28/2019
-75.9093	42.1014	10/28/2019
-75.9093	42.1014	10/28/2019
-81.2536	41.724	10/28/2019
-81.6805	41.4767	10/28/2019
-76.3012	40.042	10/28/2019
-72.6411	42.2125	10/29/2019
-72.6411	42.2125	10/29/2019
-79.9763	40.4396	10/29/2019
-79.9763	40.4396	10/29/2019
-79.9763	40.4396	10/29/2019
-74.1575	40.8631	10/29/2019
-80.6463	41.0993	10/29/2019
-76.3012	40.042	10/30/2019
-94.6984	37.4129	10/31/2019
-94.6984	37.4129	10/31/2019
-89.2868	43.0196	10/31/2019
-89.2868	43.0196	10/31/2019
-74.044	41.0074	10/31/2019
-76.3012	40.042	10/31/2019
-76.5207	41.9855	11/1/2019
-98.468	45.4646	11/1/2019
-98.468	45.4646	11/1/2019
-71.4334	41.7062	11/1/2019
-76.5207	41.9855	11/2/2019
-79.9763	40.4396	11/2/2019
-79.9763	40.4396	11/2/2019
-78.8487	42.9017	11/3/2019
-76.7315	39.9651	11/4/2019
-77.4756	37.5295	11/4/2019
-71.491	42.7491	11/4/2019
-71.4187	41.823	11/4/2019
-76.3012	40.042	11/4/2019
-76.1438	43.0409	11/5/2019
-76.5207	41.9855	11/5/2019
-75.1339	40.0077	11/5/2019
-75.3888	39.9198	11/5/2019
-76.3012	40.042	11/5/2019
-80.0733	42.1168	11/6/2019
-74.0659	40.781	11/6/2019
-83.1558	42.2113	11/6/2019
-74.5597	40.8859	11/6/2019
-71.5468	42.3494	11/7/2019
-81.4323	41.6581	11/8/2019
-81.4323	41.6581	11/8/2019
-75.8759	41.2468	11/8/2019
-84.9989	41.9466	11/8/2019
-84.9989	41.9466	11/8/2019
-74.0461	40.889	11/8/2019
-74.2365	40.4127	11/8/2019
-83.5822	41.6639	11/9/2019
-75.1339	40.0077	11/9/2019
-75.1339	40.0077	11/9/2019
-88.594	42.5305	11/9/2019
-71.0183	42.2516	11/10/2019
-73.7987	42.6664	11/11/2019
-78.1746	39.1735	11/11/2019
-71.491	42.7491	11/11/2019
-71.4187	41.823	11/11/2019
-81.6805	41.4767	11/12/2019
-75.1339	40.0077	11/12/2019
-75.1339	40.0077	11/12/2019
-75.3888	39.9198	11/12/2019
-81.9334	40.8166	11/12/2019
-81.9334	40.8166	11/12/2019
-75.3456	40.4398	11/12/2019
-97.1532	44.9094	11/12/2019
-83.1558	42.2113	11/13/2019
